// List of Teams and their ID's:
//16 => ID of Anchorage Wheelers
//19 => ID of Amarillo Armadillos
//18 => ID of State College Swift Steeds 
//17 => ID of Kingston Mounties
//
//FILE FORMAT:
//id, del, team_id, Team Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, Batter type, speed, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, lahman_id, bbref_id, bbrefminors_id, twitter_handle
//NOTE: Player and team names are purely cosmetic and will not be used when importing rosters from this file!
// Anchorage Wheelers, ID = 16
473,0,16,Anchorage Wheelers,Cloyd,Fliff,,31,5,12,2008,222,Micronesia,25348,Fefen,4,198,220,2,1,7,0,0,0,0,70,60,94,80,40,80,69,60,86,80,40,80,70,60,94,80,40,80,5,2,50,30,50,30,30,1,12,1,12,1,12,13,15,30,1,1,43,2,3,114,84,70,60,10,70,114,84,70,0,100,0,0,0,0,200,0,152,0,6,550,.203,16,1,14,40,175,5,543025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
496,0,16,Anchorage Wheelers,Bauer II,Jack,,86,14,10,1995,206,The United States,55218,Newark,4,176,187,3,1,7,0,0,0,0,93,40,40,80,90,106,91,40,40,80,90,100,1,1,1,1,1,1,5,1,70,70,70,70,70,1,1,1,1,1,1,13,15,30,1,1,44,2,3,90,106,86,84,10,86,90,106,86,0,0,0,0,166,200,63,0,152,0,6,550,.248,10,0,6,40,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
19,0,16,Anchorage Wheelers,Thompson,Ike,,77,31,5,2001,206,The United States,90847,Southampton Township,4,192,200,1,1,4,210,0,2,0,58,70,80,64,40,60,61,70,80,70,40,66,61,70,80,70,40,66,5,0,54,30,60,30,20,1,7,1,7,1,7,13,15,30,1,1,44,2,2,120,120,120,80,10,10,20,10,20,0,0,117,200,104,100,0,0,0,0,6,550,.186,18,1,12,34,175,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8163,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
456,0,16,Anchorage Wheelers,Finch,Tylar,,75,19,8,1990,206,The United States,66478,Rochester,4,194,200,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,80,100,120,120,0,0,5,5,1,110,80,59,8,4,75,50,100,25,7,100,75,50,100,200,0,0,0,0,0,0,0,0,0,6,550,.258,0,0,15,44,111,5,3217550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,.9430,1,0,0,110,130,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
533,0,16,Anchorage Wheelers,Pearson,Nate,,23,12,5,2006,61,England,16828,Cambridge,4,195,215,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120,100,117,100,1,1,5,5,1,20,80,51,12,3,75,50,100,25,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,6,550,.266,0,0,16,50,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0000,1,124,100,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
381,0,16,Anchorage Wheelers,Hazard,Jackson,,48,29,3,2005,206,The United States,61106,Progress,4,192,185,1,1,4,0,0,0,0,74,60,80,80,60,80,74,60,80,80,60,80,1,1,1,1,1,1,1,1,50,30,50,30,30,1,1,1,1,1,1,1,5,1,1,1,55,8,3,100,90,80,80,2,1,100,90,80,0,0,100,200,0,0,0,150,0,0,6,550,.213,16,1,12,40,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
512,0,16,Anchorage Wheelers,Springfield,Smitty,,12,13,12,1999,206,The United States,4833,Auburn,4,180,190,3,1,4,0,0,0,0,90,50,60,80,80,100,96,50,60,88,100,100,1,1,1,1,1,1,5,2,60,40,60,50,50,1,1,1,1,1,1,13,15,30,1,1,43,2,4,100,100,80,80,10,10,100,100,80,0,0,0,200,100,150,152,0,103,0,6,550,.255,13,0,9,43,106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
378,0,16,Anchorage Wheelers,Cole,Joe,,1,8,12,2004,156,Russia,51979,Moscow,4,175,160,1,1,7,0,0,0,0,79,40,40,60,90,80,79,40,40,80,90,80,1,1,1,1,1,1,5,1,70,70,70,70,70,1,1,1,1,1,1,5,5,1,1,1,55,2,3,90,100,100,40,10,10,90,100,100,0,0,0,0,0,0,200,100,150,0,6,550,.223,10,0,6,37,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
483,0,16,Anchorage Wheelers,Drumbo,Randy,,6,22,11,2008,206,The United States,10388,Boise,4,193,215,2,1,2,0,0,0,0,78,60,84,80,70,80,87,60,122,80,80,80,60,60,120,80,40,50,5,0,50,30,50,30,30,1,1,1,1,1,1,13,15,30,1,1,43,2,3,30,30,108,20,76,108,30,30,108,0,200,154,0,0,0,0,0,100,0,6,550,.234,16,1,20,40,128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
523,0,16,Anchorage Wheelers,Cena,Rob,,28,29,12,2008,206,The United States,72460,Seattle,4,184,190,1,1,7,739,990,8,3,56,60,102,80,40,50,86,60,122,90,62,88,1,1,1,1,1,1,5,1,50,30,50,30,30,1,1,1,1,1,1,13,15,30,1,1,44,2,4,128,80,60,60,10,10,128,80,60,0,0,0,100,0,0,152,200,0,0,6,550,.222,16,1,21,44,154,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
472,0,16,Anchorage Wheelers,Grinz,Jake,,5,5,1,2008,206,The United States,13181,Chicago,4,178,160,1,1,4,0,0,0,0,93,40,40,100,90,106,94,40,42,100,92,106,82,40,40,60,80,90,5,0,100,70,100,80,70,1,1,1,1,1,1,13,15,30,1,1,40,2,3,116,110,110,100,10,10,116,110,110,0,0,0,153,100,200,0,0,0,0,6,550,.253,10,1,6,50,110,5,1725500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
529,0,16,Anchorage Wheelers,Dupree,Amp,,14,4,8,2008,206,The United States,71028,Santa Claus,4,193,195,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,100,112,104,120,1,1,5,5,1,112,80,59,8,3,75,50,100,25,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,6,550,.277,0,0,15,43,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,.9972,1,106,100,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
374,0,16,Anchorage Wheelers,Catcherbot,Squatty,,10,2,7,2004,206,The United States,17663,Cary,1,193,222,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,110,88,110,88,1,1,5,5,1,1,1,51,12,3,75,50,100,50,1,1,0,1,0,200,0,0,0,0,0,0,0,0,0,6,550,.280,0,0,17,62,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.0000,19,100,80,0,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
322,0,16,Anchorage Wheelers,IlikeitaBot,Ilikeit,,25,15,10,2005,210,Venezuela,7397,Baruta,4,178,167,2,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,13,34,3,12,1,111,1,0,1,1,1,1,1,110,100,110,100,110,100,5,5,1,60,90,55,6,3,75,50,100,25,6,1,30,10,6,200,0,0,0,0,0,0,0,0,0,6,550,.308,0,0,16,50,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.0000,37,100,0,0,0,80,80,0,0,0,0,0,0,29,10,0,39,0,0,0,34,0,0,0,0,.000,,,,,eol
499,0,16,Anchorage Wheelers,Ito,Hisoka,,25,11,10,2008,98,Japan,40713,Kyoto,1,177,167,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,100,110,100,110,1,1,5,5,1,30,100,59,10,3,75,50,100,25,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,6,550,.273,0,0,15,46,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1.0040,1,100,0,130,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
438,0,16,Anchorage Wheelers,Meier,Felix,,17,18,12,2005,206,The United States,13181,Chicago,1,189,200,2,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,80,100,80,100,1,1,13,15,30,112,80,55,9,3,75,50,100,25,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,6,550,.297,0,0,18,50,79,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1.0000,14,112,0,86,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
498,0,16,Anchorage Wheelers,Brusilov,Alexei,,10,7,12,2004,156,Russia,85048,Vladivostok,5,191,185,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,100,80,100,80,1,1,5,5,1,22,80,51,13,1,75,50,100,25,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,6,550,.274,0,0,18,70,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,.9972,1,120,0,0,92,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
343,0,16,Anchorage Wheelers,Courtremanche,Marc,,22,20,2,2003,206,The United States,87836,Washington,5,183,200,1,1,3,53,0,2,0,75,50,60,80,90,70,73,50,60,80,90,66,1,1,1,1,1,1,3,0,60,40,60,50,50,1,1,1,1,1,1,5,5,1,1,1,64,2,3,90,110,70,60,10,10,90,110,70,0,0,150,0,200,0,100,0,0,0,6,550,.212,13,0,9,40,113,3,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
485,0,16,Anchorage Wheelers,Zimmermencha,Rickadoszi,,32,16,4,2007,13,Austria,87186,Wiener Neustadt,4,204,160,3,2,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,124,80,124,80,1,1,5,5,1,20,80,51,12,3,75,50,100,50,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,6,550,.277,0,0,16,70,88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1.0000,42,116,80,80,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
9,0,16,Anchorage Wheelers,Swamp Troll,King,,42,20,4,1997,85,The Netherlands,86851,Winschoten,4,198,276,1,1,7,142,0,1,0,57,60,106,80,40,50,57,60,106,80,40,50,1,1,1,1,1,1,5,2,50,30,50,30,30,1,1,1,1,1,1,13,15,30,1,1,42,2,4,100,100,80,60,10,10,100,100,80,0,0,150,0,0,0,200,101,0,0,6,550,.179,16,1,18,40,175,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
115,0,16,Anchorage Wheelers,RelieverBot,Tim,,21,10,2,2007,206,The United States,42581,La Puente,5,185,221,1,1,1,16,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,70,70,70,70,70,5,5,1,120,80,51,10,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,6,550,.312,0,0,20,80,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1.0006,75,100,60,60,0,0,0,0,0,0,0,0,0,80,80,80,0,0,0,0,0,0,0,0,0,.000,,,,,eol
441,0,16,Anchorage Wheelers,McKenzie,Brady,,19,22,8,2008,206,The United States,59479,Plantation (Sarasota County),4,179,157,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,110,80,110,80,110,80,5,5,1,100,80,55,9,3,75,50,100,25,1,1,75,50,100,200,0,0,0,0,0,0,0,0,0,6,550,.293,0,0,16,70,78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1.0000,78,100,0,90,90,0,0,0,0,0,0,0,0,100,0,90,90,0,0,0,0,0,0,0,0,.000,,,,,eol
96,0,16,Anchorage Wheelers,Bazko,Kruton,,12,11,11,1999,206,The United States,69999,San Francisco,4,188,195,2,1,1,288,0,2,0,26,51,4,28,16,37,38,76,7,41,20,45,35,70,6,38,19,43,3,1,25,17,37,115,13,120,100,120,116,120,116,5,5,1,30,80,54,10,3,100,100,100,100,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,6,550,.279,0,0,15,46,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.0000,87,120,0,100,0,0,80,0,0,0,0,0,0,120,0,100,0,0,80,0,0,0,0,0,0,.000,,,,,eol
109,0,16,Anchorage Wheelers,Magoo,Botspot,,2,16,2,2003,206,The United States,86551,Worcester,4,188,218,3,1,1,81,0,2,0,1,1,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,82,71,78,70,80,70,5,5,1,90,60,47,2,4,75,50,100,25,10,10,80,80,80,200,0,0,0,0,0,0,0,0,0,6,550,.319,0,0,21,80,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1.0000,1,60,0,0,0,0,0,0,0,0,0,60,110,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
494,0,16,Anchorage Wheelers,Graves,Troy,,52,4,9,2006,206,The United States,24787,Fresno,5,190,212,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,33,1,0,1,1,1,1,1,78,86,80,100,1,1,5,5,1,110,80,51,10,3,75,50,100,25,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,6,550,.296,0,0,19,56,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1.0000,16,120,0,80,0,0,0,0,0,0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
510,0,16,Anchorage Wheelers,Hilmer,Benjamin,,7,7,8,2008,206,The United States,46559,Madison,4,187,210,1,1,4,0,0,0,0,90,52,48,80,86,100,90,56,46,80,86,100,1,1,1,1,1,1,5,1,74,74,74,70,70,1,16,1,19,1,18,13,15,30,1,1,47,2,2,100,84,80,90,10,10,100,84,80,0,0,50,200,112,150,0,0,0,0,6,550,.245,14,1,7,40,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8163,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
