// List of Teams and their ID's:
//2 => ID of Outer Banks Aviators
//1 => ID of New York Voyagers
//3 => ID of Providence Crabs
//24 => ID of Florida Space Rangers
//9 => ID of San Antonio Sloths
//10 => ID of Death Valley Scorpions
//11 => ID of Vancouver Vandals
//25 => ID of Utah Railroaders
//
//FILE FORMAT:
//id, del, team_id, Team Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, Batter type, speed, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, lahman_id, bbref_id, bbrefminors_id, twitter_handle
//NOTE: Player and team names are purely cosmetic and will not be used when importing rosters from this file!
// Outer Banks Aviators, ID = 2
151,0,2,Outer Banks Aviators,Buchanan,Kellan,,19,10,7,1997,206,The United States,13208,Chico,4,188,205,1,1,5,839,0,5,0,134,120,120,140,120,120,100,120,90,124,80,120,1,1,1,1,1,1,5,1,140,40,140,50,50,1,1,1,1,1,1,13,15,30,1,1,42,2,3,120,100,120,60,10,10,120,100,120,0,0,126,90,200,0,0,0,0,0,1,550,.274,29,4,15,78,113,5,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
342,0,2,Outer Banks Aviators,Murphy,Jeffrey,,16,6,6,2004,206,The United States,35810,Juneau,4,189,219,1,1,4,267,0,1,0,91,80,88,80,80,98,129,96,132,80,80,138,1,1,1,1,1,1,5,2,68,40,68,50,50,1,1,1,1,1,1,5,5,1,1,1,64,2,4,102,100,90,90,10,10,102,100,90,0,0,0,200,0,169,100,10,0,0,1,550,.282,24,1,23,40,125,5,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
442,0,2,Outer Banks Aviators,McIntyre,Mitch,,38,18,4,2009,206,The United States,28252,Germantown,4,184,167,1,1,1,123,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,120,130,120,140,96,107,5,5,1,112,80,59,9,3,75,50,100,25,1,1,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.263,0,0,14,35,104,5,883050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1.0000,79,0,0,120,0,0,100,0,0,0,140,0,0,0,0,94,0,0,100,0,0,0,88,0,0,.000,,,,,eol
337,0,2,Outer Banks Aviators,Livingston,Johnathon,JLiv,33,7,7,2002,206,The United States,54573,Nederland,4,197,200,2,1,1,555,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,150,144,141,140,1,1,5,5,1,40,80,55,15,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,.233,0,0,13,33,143,5,1520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,1.0000,1,140,0,0,0,0,140,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
137,0,2,Outer Banks Aviators,von Matt,Jordan,,25,15,8,2004,36,Canada,80119,,4,190,195,2,1,7,839,0,5,0,151,120,160,124,120,120,151,102,160,124,120,120,1,1,1,1,1,1,5,0,50,30,50,30,30,1,3,1,3,1,3,13,15,30,1,1,45,2,4,120,120,120,40,10,10,120,120,120,0,0,127,0,84,0,200,0,156,0,1,550,.316,28,2,36,74,84,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
159,0,2,Outer Banks Aviators,Tanner,Connor,,87,17,3,1999,153,Ireland,8652,,4,194,225,2,1,8,1124,0,10,0,144,80,160,82,104,120,144,80,160,82,104,120,1,1,1,1,1,1,5,2,50,30,50,30,30,1,1,1,1,1,1,13,15,30,1,1,45,2,3,180,160,120,60,10,10,180,160,120,0,0,0,0,200,0,182,200,85,0,1,550,.309,21,1,36,41,96,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
327,0,2,Outer Banks Aviators,Elliot,Alyssa,,7,1,9,2000,206,The United States,30925,Hastings,4,174,160,1,2,1,411,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,80,100,80,100,1,1,5,5,1,100,80,51,8,1,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,.270,0,0,19,50,109,5,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1.0000,1,80,120,148,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
87,0,2,Outer Banks Aviators,Stennett,Jake,Supernova,23,13,9,1997,206,The United States,59354,Pittsburgh,1,193,210,1,1,9,1412,0,9,0,210,112,110,160,160,190,210,94,110,160,160,190,1,1,1,1,1,1,5,2,70,80,70,70,70,1,1,1,1,1,1,13,15,30,1,1,42,2,4,120,120,144,60,10,10,120,120,144,0,0,0,0,0,0,169,200,200,0,1,550,.375,26,1,19,110,52,5,543025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
24,0,2,Outer Banks Aviators,Webster,Kimetrius,Cute Boi,32,14,4,2000,206,The United States,14717,Compton,1,185,205,2,1,3,981,0,6,0,135,90,162,100,100,110,139,90,164,100,100,114,1,1,1,1,1,1,5,2,66,30,66,30,30,1,1,1,1,1,1,13,15,30,1,1,43,2,4,80,120,70,60,10,10,80,120,70,0,0,200,200,143,28,0,0,0,0,1,550,.303,24,1,37,50,100,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
// New York Voyagers, ID = 1
90,0,1,New York Voyagers,Cantor,Asipi,,14,4,11,1999,206,The United States,46552,Madison,4,194,225,1,2,1,1412,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,120,120,100,80,1,98,5,5,1,20,80,51,14,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,.277,0,0,17,60,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.0000,1,120,0,82,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
398,0,1,New York Voyagers,Kaine,Adrian,,5,8,6,2005,206,The United States,81262,Troy,5,194,200,2,2,1,267,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,118,100,118,100,1,1,5,5,1,100,80,59,8,4,75,50,100,25,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,.273,0,0,14,50,94,5,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1.0000,12,0,0,136,0,0,0,0,0,94,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,.000,,,,,eol
358,0,1,New York Voyagers,Hagan,Colton,,1,14,8,2007,206,The United States,33063,Huntsville,4,184,175,1,1,1,411,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,92,114,90,114,1,1,5,5,1,100,80,55,9,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,.274,0,0,17,44,96,5,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1.0000,1,80,90,0,0,80,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
146,0,1,New York Voyagers,Storm,Louis,,0,20,5,2000,206,The United States,69896,San Diego,4,183,175,1,1,4,555,0,3,0,167,100,110,116,142,152,158,94,110,108,136,144,1,1,1,1,1,1,5,0,106,92,106,70,70,1,10,1,10,1,10,13,15,30,1,1,43,2,4,140,134,108,110,10,10,140,134,108,0,0,0,200,65,200,0,100,0,0,1,550,.325,24,3,19,60,69,5,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
364,0,1,New York Voyagers,Rove,Ulysses,,46,11,12,2007,206,The United States,55081,New City,4,188,180,2,1,4,411,0,2,0,140,92,156,116,100,120,138,90,156,114,98,120,1,1,1,1,1,1,5,1,98,30,98,30,30,1,1,1,1,1,1,1,1,1,1,1,47,7,4,128,112,60,60,10,10,128,112,60,0,0,0,51,0,200,4,0,0,0,1,550,.305,22,3,35,65,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
311,0,1,New York Voyagers,Squiggly,Adam,,7,19,4,2003,206,The United States,0,,4,195,175,1,1,1,697,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,120,120,120,130,1,1,5,5,1,40,90,59,10,2,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,.255,0,0,14,39,111,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1.0002,1,120,160,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
479,0,1,New York Voyagers,Pizza,Bartolo,,28,6,6,2008,206,The United States,52989,Nutter Fort,4,205,280,2,1,1,267,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,7,1,1,1,140,140,140,140,122,112,5,5,1,40,90,59,8,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,.253,0,0,12,34,108,5,4090450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1.0000,88,0,100,0,0,0,0,0,0,0,140,136,0,0,100,0,0,0,0,0,0,0,100,120,0,.000,,,,,eol
29,0,1,New York Voyagers,Borthwell,Weldon,,20,1,11,2001,206,The United States,72460,Seattle,5,189,215,1,1,5,1069,0,7,0,203,110,160,154,160,160,197,98,158,122,150,160,1,1,1,1,1,1,5,1,94,40,94,50,50,1,1,1,1,1,1,13,15,30,1,1,42,2,3,100,144,144,60,10,10,100,144,144,0,0,105,150,200,0,0,0,0,0,1,550,.364,25,3,36,80,57,5,1520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
359,0,1,New York Voyagers,Pearboi,Prickly,,10,24,4,2001,206,The United States,60119,Ponchatoula,4,177,172,1,1,1,123,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,13,1,1,0,1,1,1,1,1,82,100,80,100,1,1,5,5,1,100,80,59,8,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,.280,0,0,17,50,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1.0000,1,0,0,100,0,100,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
275,0,1,New York Voyagers,McBantershire,Laddy,Cheeky,13,9,6,1998,61,England,17164,Canterbury,4,192,200,1,2,2,1556,0,10,0,153,80,164,80,120,120,152,80,162,80,120,120,1,1,1,1,1,1,5,3,50,30,50,30,30,0,3,1,3,1,3,13,15,30,1,1,46,2,4,50,60,108,40,120,108,50,60,108,0,200,0,0,0,0,0,0,0,0,1,550,.317,21,1,37,40,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,1.0250,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
321,0,1,New York Voyagers,Jones,Toledo,Big State,17,14,5,1997,206,The United States,8418,Belmont,4,194,220,3,1,3,555,0,3,0,116,100,140,82,100,98,105,100,140,80,80,100,1,1,1,1,1,1,5,0,50,30,50,30,30,1,1,1,1,1,1,13,15,30,1,1,45,2,4,50,110,50,40,10,10,50,110,50,0,0,200,150,0,0,0,0,100,0,1,550,.273,26,1,29,40,119,5,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
421,0,1,New York Voyagers,Verbeek,Justin,,3,30,1,2005,206,The United States,29499,Grand Rapids,1,189,188,1,1,1,411,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,110,102,120,110,1,1,13,15,30,60,100,55,10,3,75,50,100,25,1,46,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,.277,0,0,15,47,89,13,3738900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1.0000,30,142,0,100,80,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,.000,,,,,eol
180,0,1,New York Voyagers,Alazar,Pepe,,8,4,5,1999,206,The United States,29585,Grass Valley,5,193,190,3,1,8,1556,0,10,0,138,40,98,108,112,140,138,40,100,106,112,140,1,1,1,1,1,1,5,1,70,70,70,70,70,1,5,1,5,1,5,13,15,30,1,1,46,2,4,160,110,110,60,10,10,160,110,110,0,0,0,0,0,0,159,200,200,0,1,550,.303,10,0,16,57,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
324,0,1,New York Voyagers,Tiffielder,Riley,Rye,15,5,2,1998,206,The United States,33714,Irving,4,186,180,1,1,9,123,0,0,0,102,80,100,100,80,120,110,80,118,100,80,120,1,1,1,1,1,1,5,0,60,40,60,30,30,1,1,1,1,1,1,13,15,30,1,1,45,2,3,90,80,110,40,10,10,90,80,110,0,0,0,0,100,0,0,183,200,0,1,550,.273,21,1,20,50,125,5,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
328,0,1,New York Voyagers,Pisano,Tony,,53,6,12,1997,206,The United States,58713,Philadelphia,4,194,215,1,1,1,196,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,120,80,130,120,1,1,5,5,1,100,80,51,10,1,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,.284,0,0,16,49,80,5,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1.0000,1,108,82,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
423,0,1,New York Voyagers,McDowell,Mitchell,,18,3,7,2005,206,The United States,69466,Salisbury,4,187,185,1,1,1,123,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,100,100,100,100,1,1,5,5,1,100,80,51,11,2,75,50,100,25,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,.277,0,0,18,50,92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,.8868,36,120,100,0,100,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,.000,,,,,eol
46,0,1,New York Voyagers,Pitcherman,Fastguy,,6,15,4,1987,206,The United States,48485,Mars,4,200,230,1,1,1,1268,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,110,100,110,100,1,1,5,5,1,30,80,51,12,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,.258,0,0,17,50,108,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1.0000,1,100,158,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
